Name,Coordinates
Fullerton & Marmora,         -87.77316120900002,41.92389931000002,0,
Austin & Diversey,         -87.77583591600001,41.93108676600002,0,
Austin & Wellington,         -87.77602671400001,41.935060744,0,
Austin & Barry,         -87.77621900000003,41.93668400000001,0,
Northwest Hwy & Marmora,         -87.77577826599997,41.97919489499998,0,
Caldwell & Keota,         -87.77271899900001,42.00012800000002,0,
Caldwell & Lightfoot,         -87.77584000000002,42.00155400099999,0,
65th Street & Austin,         -87.77150963999998,41.774118063,0,
63rd Street & Austin,         -87.771313448,41.77794821999998,0,
Austin & 63rd Street,         -87.77156400000001,41.77793400000002,0,
Austin & 55th Street,         -87.77213299900001,41.79235599999998,0,
5900 W Jackson,         -87.77131794299999,41.87706678900003,0,
Jackson & Menard,         -87.76975039199999,41.87695724999998,0,
Chicago & Mayfield,         -87.77240400099998,41.89469800000001,0,
Diversey & Menard,         -87.77097229499998,41.93128685400001,0,
Belmont & Menard,         -87.77126818800002,41.93857548,0,
Addison & Menard,         -87.771679613,41.94577283699999,0,
Irving Park & Major,         -87.76935391500001,41.953252717,0,
Central & Lake (Green Line),         -87.76520239899997,41.88789773600001,0,
Division & Central,         -87.765362659,41.90208218999999,0,
Central & Potomac,         -87.76563900000002,41.90386000000001,0,
North Ave & Major,         -87.76780491900001,41.90926124499998,0,
Central & Bloomingdale,         -87.765709878,41.91236488700002,0,
Central & Armitage,         -87.76562799999999,41.91675099999998,0,
Central & Grand,         -87.76566080200001,41.91913356499998,0,
Fullerton & Central,         -87.76574160400003,41.92387389599998,0,
Central & Belden,         -87.76583343300001,41.92211198699999,0,
Central & Wrightwood,         -87.76603678700002,41.927540937,0,
Diversey & Major,         -87.76859829799997,41.93137095399999,0,
Central & Diversey,         -87.766343452,41.93136649600001,0,
Diversey & Central,         -87.76637739400002,41.93120866200002,0,
Central & Addison,         -87.76685224099998,41.94597665499998,0,
Central & Belle Plaine,         -87.76698299999998,41.95492899999999,0,
Central & Montrose,         -87.76715234699998,41.96038355299999,0,
Central & Leland,         -87.76750558700002,41.96606555699998,0,
Central & Catalpa,         -87.76845100000003,41.98119800000001,0,
Central & Prescott,         -87.76548600000001,41.992458,0,
65th Street & Major,         -87.76411961600002,41.77425132000002,0,
63rd Street & Major,         -87.76425475999997,41.77794360299998,0,
Roosevelt & Central,         -87.76416931199998,41.865666315,0,
Jackson & Lotus,         -87.76154548599999,41.87661211800003,0,
Central & Madison,         -87.76495021300002,41.87996143100003,0,
North Ave & Linder,         -87.76282920800003,41.90951086500002,0,
Diversey & Linder,         -87.76369627700001,41.93137197200002,0,
Irving Park & Linder,         -87.76464399899999,41.95314100000002,0,
Milwaukee & Higgins,         -87.76184809199998,41.96900846,0,
Caldwell & Spokane,         -87.76228373399999,41.99534846199998,0,
7424 S Central,         -87.76100200100001,41.75739700100002,0,
73rd Street & Linder,         -87.75908758999998,41.76000041399999,0,
63rd Street & Linder,         -87.75925419100003,41.778166489,0,
North Ave & Long,         -87.76038496899997,41.90939133199998,0,
North Ave & Lockwood,         -87.75801301799999,41.90941649299998,0,
Irving Park & Lockwood,         -87.759274178,41.95318576599999,0,
Montrose & Lockwood,         -87.759948001,41.96051100099999,0,
Milwaukee & Laramie,         -87.75820717300002,41.96477966200001,0,
Milwaukee & Lawrence,         -87.76069066600002,41.96771630900002,0,
Foster & Lockwood,         -87.760382999,41.97512599999999,0,
Caldwell & Leroy,         -87.75821929699998,41.99341006600002,0,
65th Street & Long,         -87.75665020299999,41.77441797099999,0,
65th Street & Lockwood,         -87.75422914199999,41.77445479699998,0,
63rd Street & Lorel,         -87.75551379400002,41.77822633599999,0,
55th Street & Long,         -87.75727063099998,41.79291488699999,0,
Jackson & Lockwood,         -87.75782934199998,41.87667679999998,0,
Laramie & Monroe,         -87.75505255600001,41.87946624599999,0,
Laramie & Adams,         -87.75505999900003,41.87854499999997,0,
Laramie & Ferdinand,         -87.75531299900001,41.88921599999998,0,
Laramie & Thomas,         -87.75579499899999,41.90049399999998,0,
North Ave & Laramie,         -87.755533582,41.90939533900001,0,
Laramie & Wabansia,         -87.75577799899997,41.91141800000003,0,
Grand & Laramie,         -87.75608872999999,41.916893958,0,
Irving Park & Laramie,         -87.75688078399997,41.95321529099999,0,
Foster & Leclaire,         -87.755473768,41.97532021000001,0,
Niles Center & Lincoln,         -87.754469911,42.028125757,0,
Oakton & Lincoln,         -87.75441269700002,42.02629891499998,0,
63rd Street & Latrobe,         -87.75335140599998,41.77828071699997,0,
Harrison & Leamington,         -87.75318510800003,41.87289308999999,0,
Chicago & Leclaire,         -87.75324999899999,41.89489200000003,0,
Division & Leclaire,         -87.75320140000002,41.90229952999999,0,
North Ave & Leclaire,         -87.75252071599999,41.909646635,0,
Fullerton & Leclaire,         -87.75351123500002,41.92421811100002,0,
Diversey & Lavergne,         -87.75136143700001,41.93156166300002,0,
Addison & Lavergne,         -87.751852251,41.94611879399997,0,
Milwaukee & Cullom,         -87.75310538399998,41.95889290999997,0,
Foster & Elston,         -87.75135779099998,41.97522995200001,0,
Niles Center & Main,         -87.75114684200003,42.033383759,0,
Skokie Yellow Line Station,         -87.75228666700002,42.03999499999998,0,
Dempster & Bronx,         -87.75082674399999,42.04072068400001,0,
Golf Road & Lavergne,         -87.75129475900002,42.05545286199998,0,
Old Orchard Rd & Lavergne,         -87.75158398600001,42.06243748899999,0,
73rd Street & Leamington,         -87.74968899999999,41.76009800100002,0,
65th Street & Lavergne,         -87.747163812,41.77459196199999,0,
63rd Street & Lawler,         -87.74840798700001,41.77836545100001,0,
Archer & Lavergne,         -87.74767867000003,41.79805926699999,0,
Roosevelt & 50th Avenue,         -87.74975926399998,41.86574977200002,0,
Madison & Lavergne,         -87.74913669699998,41.88033514400001,0,
Cicero & Altgeld,         -87.74622879999998,41.926014361,0,
Diversey & Lamon,         -87.74915199999998,41.93144100000001,0,
Diversey & Cicero,         -87.74690089500001,41.931607321,0,
Cicero & Irving Park/Milwaukee,         -87.74740610999999,41.95363140900002,0,
Cicero & Berteau,         -87.74725932899997,41.95699417100002,0,
Lawrence & Lamon,         -87.75063899999998,41.96793300100001,0,
Foster & Cicero,         -87.74773393999999,41.97542379999999,0,
Cicero & Foster,         -87.74787503099998,41.97517314700002,0,
Cicero & Balmoral,         -87.74803826200002,41.97899604700001,0,
Cicero & Peterson,         -87.74818429800001,41.98973747000002,0,
Cicero & Rosemont,         -87.74840799999998,41.99568900000003,0,
Cicero & North Shore,         -87.74807299999998,42.002723,0,
Skokie Blvd & Fargo,         -87.74789095699998,42.01619858200002,0,
Skokie Blvd & Lee,         -87.74730399999999,42.03525500000001,0,
Gross Point & Church,         -87.74867100099999,42.04798100099998,0,
Skokie Blvd & Davis,         -87.74704166700002,42.04596333299997,0,
Skokie Blvd & Church,         -87.74704166700002,42.04774333300003,0,
Golf Road & Skokie Blvd,         -87.74774792599999,42.05542086899999,0,
63rd Street & Lamon,         -87.74450470599999,41.778326214,0,
Cicero & 44th Street,         -87.74310914900002,41.81301077699999,0,
Cicero & 45th Street,         -87.74304863600003,41.81120148600002,0,
3500 S Cicero,         -87.74379865100002,41.83012309399999,0,
Cicero & 21st Street,         -87.74420199899998,41.85309700099998,0,
Cicero & 15th Street,         -87.74451583500002,41.86048258699998,0,
Cicero & Adams,         -87.74510375099999,41.87854809700002,0,
Madison & Kilpatrick,         -87.742590001,41.88063200099998,0,
Cicero & Maypole,         -87.74534099900001,41.884361001,0,
Cicero & Washington,         -87.74524378299998,41.882014932,0,
Cicero & Ohio,         -87.74576224100002,41.89118212,0,
Cicero & Chicago,         -87.74571603300001,41.89487830299998,0,
Division & Cicero,         -87.74553941599999,41.90227393499998,0,
Cicero & Potomac,         -87.74605100000002,41.90424100000001,0,
Cicero & Le Moyne,         -87.74616251200001,41.90787434800001,0,
Cicero & Wabansia,         -87.74577821100002,41.91138247399999,0,
Grand & Kilpatrick,         -87.74365725299998,41.91292677000001,0,
4700 W Grand,         -87.74326522699999,41.91292786399998,0,
Armitage & Kilpatrick,         -87.74379199999998,41.91690100099999,0,
Belmont & Kilpatrick,         -87.74379130199998,41.93893034400003,0,
Irving Park & Kilpatrick,         -87.74471687699997,41.95335122199998,0,
Milwaukee & Kilpatrick/Byron,         -87.74482630900002,41.95174831999998,0,
Montrose & Knox,         -87.74518,41.96067399999998,0,
Montrose Blue Line Station,         -87.74355169,41.96070573700001,0,
Lawrence & Kilpatrick,         -87.74553814900003,41.96812253299998,0,
Peterson & Kilpatrick,         -87.745994999,41.98986200000002,0,
Cicero & 66th Street,         -87.74231065599997,41.773046529,0,
Cicero & 64th Street,         -87.742376734,41.77674257899997,0,
Midway Orange Line Station,         -87.73835934099998,41.78630974800001,0,
Cicero & 55th Street,         -87.74210995499999,41.79349005,0,
Archer & Kilpatrick,         -87.74054309399997,41.79890886300001,0,
4631 W 26th Street,         -87.73997052200002,41.8438367,0,
4630 W Harrison,         -87.74082430800001,41.87324863700002,0,
Madison & Kenton,         -87.74059799899999,41.88065000099999,0,
North Ave & Kolmar,         -87.73961885400001,41.90961511900002,0,
Grand & Kenton,         -87.74017967200001,41.91169701000001,0,
Milwaukee & Kilbourn,         -87.74109426299998,41.949493496,0,
Foster & Kilbourn,         -87.74082865700001,41.97544356399999,0,
Oakton & Kenton,         -87.74258507399998,42.02633549199999,0,
63rd Street & Knox,         -87.73825872800001,41.77841248300001,0,
Cermak & Kilbourn,         -87.73675612,41.85154696699999,0,
Kostner & Lexington,         -87.73522300000002,41.87162899999998,0,
Madison & Kostner,         -87.73573852499999,41.88072053100001,0,
Chicago & Kilbourn,         -87.73829913999998,41.895220155,0,
Division & Kilbourn,         -87.73882788499998,41.90253918100001,0,
North Ave & Kostner/Grand,         -87.73680200000001,41.90984500100001,0,
Grand & Kostner,         -87.73636099999999,41.91003600099998,0,
Grand & Kilbourn,         -87.73871100000002,41.91096599999997,0,
Armitage & Kostner,         -87.73617220300002,41.917109391,0,
Belmont & Kostner,         -87.73693032900002,41.93903155800001,0,
Addison & Kostner,         -87.73718560200001,41.946306204,0,
Milwaukee & Addison,         -87.73575830499999,41.94646747899998,0,
Irving Park & Kildare,         -87.73550655600002,41.95346602000001,0,
Montrose & Kildare,         -87.73556753899999,41.96093085899997,0,
Lawrence & Kostner,         -87.737694879,41.96806917200001,0,
Foster & Kildare,         -87.73570325100002,41.97539579300002,0,
Oakton & Kostner,         -87.737517508,42.02629075900001,0,
Oakton & Kildare,         -87.73522050399998,42.02628975900001,0,
87th Street & Kilbourn,         -87.73340659899998,41.73476330400001,0,
79th Street & Kilbourn,         -87.733903,41.749393,0,
Kostner & 74th Street (Solo Cup),         -87.73256941900001,41.757816779,0,
63rd Street & Kilbourn,         -87.73467451300002,41.77845783999999,0,
55th Street & Kenneth,         -87.73433067399998,41.79304030700001,0,
26th Street & Kildare,         -87.731364423,41.84422722699998,0,
16th Street & Kildare,         -87.73217008300003,41.85882736000002,0,
Roosevelt & Kostner,         -87.73466219199997,41.86597072699999,0,
Fifth Avenue & Kostner,         -87.73495185399997,41.87026274999999,0,
Jackson & Kildare,         -87.73264999999998,41.87693300000001,0,
Madison & Kildare,         -87.73333333900001,41.880747993,0,
Chicago & Kildare,         -87.73334867400001,41.89531291999998,0,
Division & Kildare,         -87.73379543200002,41.90248873899998,0,
Fullerton & Tripp,         -87.732807971,41.92452753499998,0,
Belmont & Kildare,         -87.73448669300001,41.93905884600002,0,
Belmont & Keeler,         -87.73229681499998,41.93910153000002,0,
Irving Park & Keeler,         -87.73269143200002,41.953482038,0,
Foster & Keeler,         -87.733388499,41.97554205,0,
Peterson & Sauganash,         -87.73287192499998,41.990201684,0,
55th Street & Keeler,         -87.727812535,41.793084437,0,
Jackson & Karlov,         -87.72819550899999,41.87710764500002,0,
Madison & Keeler,         -87.73094219400002,41.88078151500002,0,
Division & Karlov,         -87.728624427,41.90266606,0,
Grand & Karlov,         -87.72875385999998,41.90719452000002,0,
Diversey & Karlov,         -87.72936056200001,41.93178679499999,0,
Addison & Karlov,         -87.72906837199997,41.94640131199998,0,
Irving Park & Keystone Terminal,         -87.73015675699997,41.95387463600002,0,
Irving Park Blue Line Station,         -87.72773931400002,41.95194555699999,0,
Pulaski & Belle Plaine,         -87.72757126099998,41.95540340600002,0,
Montrose & Elston,         -87.72980899999999,41.96087,0,
Pulaski & Montrose,         -87.727704598,41.960851805,0,
Montrose & Pulaski,         -87.72795369400001,41.96087564999999,0,
Pulaski & Lawrence,         -87.72792107599997,41.968147988,0,
Pulaski & Argyle,         -87.72819900000002,41.97196200000002,0,
5061 N Pulaski,         -87.728266507,41.97347697599997,0,
Foster & Pulaski (Jewel),         -87.72933770200001,41.97543367600002,0,
5400 N Pulaski,         -87.72819339799997,41.979196479,0,
Pulaski & Bryn Mawr,         -87.72852807200002,41.98266396100001,0,
79th Street & Tripp,         -87.72739207299998,41.74929587999998,0,
Pulaski & 30th Street,         -87.724464001,41.83879999999999,0,
Pulaski & 27th Street,         -87.72442000000001,41.84231799999998,0,
Pulaski & 28th Street,         -87.72436900000002,41.84047600000002,0,
26th Street & Pulaski,         -87.72482355099999,41.84432127500003,0,
Pulaski & 24th Street,         -87.72475254800003,41.84798115199999,0,
Cermak & Karlov,         -87.72707290900001,41.85162664900002,0,
Pulaski & 18th Street,         -87.72503120499999,41.85714714,0,
Roosevelt & Pulaski,         -87.72504074699998,41.86625400600002,0,
Fifth Avenue & Pulaski,         -87.72557064300003,41.872895486,0,
Pulaski & Arthington,         -87.72521740299999,41.86992159200003,0,
Pulaski & Madison,         -87.72557540299999,41.880606124,0,
Pulaski & Wilcox,         -87.72570516899998,41.87903084200002,0,
Pulaski & Jackson,         -87.72564233399999,41.87717004500001,0,
Pulaski & Washington,         -87.72580212299999,41.88211225800001,0,
Pulaski & Ohio,         -87.72604275100002,41.891699093,0,
Chicago & Pulaski,         -87.72590116499998,41.89544462600003,0,
Pulaski & Potomac,         -87.72625163399999,41.90436212499998,0,
Grand & Springfield,         -87.72375684299999,41.90517029,0,
Diversey & Pulaski,         -87.72676996899997,41.931865249,0,
Pulaski & Diversey,         -87.72689346800001,41.93202457699999,0,
Pulaski & Schubert,         -87.72701896299998,41.92984485800002,0,
Pulaski & Belmont,         -87.72709926599998,41.93931828400002,0,
Pulaski & Waveland,         -87.72735383499997,41.94808479699998,0,
Irving Park & Springfield,         -87.72508827199999,41.95379632700002,0,
Montrose & Springfield,         -87.72519522900001,41.96103227899999,0,
Oakton & East Prairie,         -87.72570189100003,42.02620440499999,0,
Pulaski & 111th Street,         -87.720192575,41.69111356799999,0,
Pulaski & 105th Street,         -87.720843,41.70230400100002,0,
Pulaski & 103rd Street,         -87.72101528399998,41.70557047599999,0,
Pulaski & 98th Street,         -87.72107169200001,41.71495634799999,0,
87th Street & Pulaski,         -87.720872364,41.734980796,0,
Pulaski & 86th Street,         -87.72167210399999,41.73677463899998,0,
79th Street & Pulaski,         -87.721499666,41.74939637799997,0,
Pulaski & 78th Street,         -87.721822589,41.75129786600002,0,
Pulaski & 69th Street,         -87.72254599899998,41.76781199999999,0,
Pulaski & Marquette Rd,         -87.722426864,41.77125207500001,0,
63rd Street & Pulaski,         -87.72252300000002,41.77870899999999,0,
Pulaski & 60th Street,         -87.72274292499998,41.78402754799998,0,
Pulaski & 58th Street,         -87.72307299900001,41.78783499999997,0,
Pulaski & 54th Street,         -87.72304014899998,41.79496151799998,0,
Pulaski & 48th Street,         -87.72369091100001,41.80617077800002,0,
47th Street & Pulaski,         -87.72324887500002,41.80781465799998,0,
Pulaski & 44th Street,         -87.72365056799998,41.81355900099999,0,
Cermak & Ogden,         -87.72218570199999,41.85164875499999,0,
Roosevelt & Springfield,         -87.72282126300001,41.86611508700003,0,
Division & Hamlin,         -87.72163838799997,41.90278038500003,0,
Grand & Hamlin,         -87.72159441500003,41.90418821200001,0,
North Ave & Springfield,         -87.72423711699997,41.90979921000002,0,
North Ave & Hamlin,         -87.72125313100003,41.91009652399998,0,
Diversey & Hamlin,         -87.72218875900001,41.93178365199998,0,
Milwaukee & Davlin,         -87.72275749099998,41.93835638299998,0,
Belmont & Hamlin,         -87.72204994499998,41.939197208,0,
Lawrence & Hamlin,         -87.72324926499999,41.968197944,0,
Peterson & Lawndale,         -87.72124222899998,41.99016339999997,0,
Oakton & Lawndale,         -87.721002,42.02619900000002,0,
115th Street & Pulaski,         -87.71962685800003,41.68391678,0,
103rd Street & Springfield,         -87.71827936400001,41.70602847399999,0,
Archer & Hamlin,         -87.71846418199999,41.80547468700001,0,
47th Street & Hamlin,         -87.71875462999998,41.80784572499999,0,
31st Street & Hamlin,         -87.71936659400001,41.83701865400002,0,
Lawndale & 28th Street,         -87.71704999899998,41.84059200000002,0,
North Ave & Lawndale,         -87.71936411000001,41.90988037,0,
Armitage & Central Park,         -87.71666649500003,41.91733959499999,0,
Fullerton & Central Park,         -87.71707490400001,41.92447302400001,0,
Addison & Lawndale/Avondale,         -87.72037695799997,41.94652374399999,0,
Lawrence & Central Park,         -87.71803984500002,41.96828207999999,0,
115th Street & Hamlin,         -87.71497491999997,41.68410330400002,0,
55th Street & Lawndale,         -87.716034917,41.79339670899998,0,
Archer & 47th Street,         -87.71426007100001,41.808043806,0,
Central Park & 18th Street,         -87.71521999999999,41.85722099999998,0,
Central Park & Douglas Blvd,         -87.71548244600001,41.86229939200001,0,
Roosevelt & Central Park,         -87.71577512900001,41.86636951000003,0,
Roosevelt & St. Louis,         -87.71308099999999,41.86625800000002,0,
Harrison & St. Louis,         -87.71332699999999,41.87354099999999,0,
North Ave & St. Louis,         -87.71452128599998,41.90990846,0,
Milwaukee & Wolfram,         -87.714309555,41.93317121299998,0,
Kimball & Belle Plaine,         -87.71288600000003,41.95560900100003,0,
Kimball & Montrose,         -87.71306099999998,41.96104200000002,0,
Kimball & Carmen,         -87.71336872299997,41.97263877,0,
Kimball & Berwyn,         -87.71352199900002,41.977439,0,
Kimball & Foster,         -87.71348,41.97560399999998,0,
Peterson & Kimball,         -87.71415477300002,41.99020581000002,0,
Lincoln & McCormick/Kimball,         -87.71351455600001,41.99403709400002,0,
79th Street & St. Louis,         -87.70949799900001,41.749797,0,
63rd Street & Central Park,         -87.71236397799998,41.77891406100002,0,
59th Street & Central Park,         -87.71271870499999,41.78616725500001,0,
59th Street & St. Louis,         -87.71056372700002,41.78620588000001,0,
47th Street & St. Louis,         -87.711419428,41.80796579100002,0,
26th Street & Homan,         -87.70968610699998,41.84439807899997,0,
Cermak & Homan,         -87.71024588,41.85163636099998,0,
16th Street & St. Louis,         -87.712873,41.858942001,0,
Homan & Roosevelt,         -87.71045899900002,41.86651899999998,0,
Harrison & Homan,         -87.71087999999997,41.87356599999998,0,
Jackson & Homan,         -87.71064668899999,41.87720815099999,0,
Homan & Carroll,         -87.71110360900002,41.887368901,0,
Homan & Augusta,         -87.71147999900001,41.89906000000002,0,
North Ave & Kimball/Homan,         -87.71145599200003,41.90993268,0,
Homan & Le Moyne,         -87.71173614399999,41.90811175300001,0,
Kimball & Wabansia,         -87.71180800000002,41.91196000100001,0,
Kimball & Armitage,         -87.71181299900002,41.91725300000002,0,
Milwaukee & Diversey/Kimball,         -87.71186632600001,41.93171636300002,0,
Milwaukee & Spaulding,         -87.710678503,41.93099161499998,0,
Addison & Elston,         -87.708933,41.94655799999998,0,
Lawrence & Spaulding,         -87.710795561,41.96848388000001,0,
Foster & Spaulding,         -87.71122300000002,41.97566,0,
Kedzie & Devon,         -87.70943493999999,41.99749987000001,0,
Kedzie & Albion,         -87.70939104899998,42.00102768800002,0,
McCormick & Pratt,         -87.711559357,42.00455898000001,0,
6933 N Kedzie,         -87.709274881,42.00737134600001,0,
Oakton & McCormick,         -87.711335152,42.02631711200002,0,
Central Street & Bennett,         -87.71080072799998,42.06437654799998,0,
111th Street & St. Louis,         -87.70825999900001,41.69139100000001,0,
3400 W 87th Street,         -87.70743664700001,41.73500289899999,0,
Archer & Homan,         -87.70872606099999,41.81122875099999,0,
Archer & Spaulding,         -87.70689929899999,41.81233176900002,0,
Kedzie & 19th Street,         -87.705287446,41.85556291400002,0,
Kedzie & Ogden,         -87.70549982300003,41.85743874000002,0,
16th Street & Spaulding,         -87.70800000000003,41.85899699999999,0,
Kedzie & Lexington,         -87.70594138600001,41.87193940499998,0,
Jackson & Spaulding,         -87.708276641,41.87723116199999,0,
Kedzie & Monroe,         -87.70616241200003,41.879789991,0,
Madison & Kedzie,         -87.70633299899998,41.88090199999999,0,
Kedzie & Lake (Green Line),         -87.70610720000002,41.88421582299998,0,
Kedzie & Fulton,         -87.70620894400002,41.88657915700003,0,
Chicago & Spaulding,         -87.70906100899998,41.89540902599998,0,
Chicago & Kedzie,         -87.70673787700002,41.89562959599999,0,
Grand & Augusta,         -87.70892413399997,41.89937403699997,0,
